PROD_EST,COBERTURA,ANIO,MES,ID_ENTIDAD,ID_MUNICIPIO,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,ESTATUS
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	044,Metales Industriales No Ferrosos,Plomo,Toneladas,1,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	044,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	051,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	051,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	060,Metales Preciosos,Oro,Kilogramos,17.9,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	060,Metales Preciosos,Plata,Kilogramos,13105,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	060,Metales Industriales No Ferrosos,Plomo,Toneladas,1540,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	060,Metales Industriales No Ferrosos,Cobre,Toneladas,680,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	060,Metales Industriales No Ferrosos,Zinc,Toneladas,3318,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	062,Metales Preciosos,Oro,Kilogramos,3.1,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	062,Metales Preciosos,Plata,Kilogramos,12917,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	062,Metales Industriales No Ferrosos,Plomo,Toneladas,3979,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	062,Metales Industriales No Ferrosos,Cobre,Toneladas,181,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	08,	062,Metales Industriales No Ferrosos,Zinc,Toneladas,2929,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	002,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	002,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	004,Metales Preciosos,Oro,Kilogramos,0.4,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	004,Metales Preciosos,Plata,Kilogramos,1221,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	004,Metales Industriales No Ferrosos,Plomo,Toneladas,56,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	004,Metales Industriales No Ferrosos,Cobre,Toneladas,1,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	008,Metales Preciosos,Oro,Kilogramos,0.6,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	008,Metales Preciosos,Plata,Kilogramos,233,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	008,Metales Industriales No Ferrosos,Plomo,Toneladas,26,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	008,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	009,Metales Preciosos,Oro,Kilogramos,3.5,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	009,Metales Preciosos,Plata,Kilogramos,912,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	009,Metales Industriales No Ferrosos,Plomo,Toneladas,21,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	009,Metales Industriales No Ferrosos,Cobre,Toneladas,1,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	009,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	011,Minerales No Metálicos,Fluorita,Toneladas,484,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	016,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	016,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	019,Metales Preciosos,Oro,Kilogramos,80.5,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	019,Metales Preciosos,Plata,Kilogramos,5881,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	019,Metales Industriales No Ferrosos,Plomo,Toneladas,29,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	019,Metales Industriales No Ferrosos,Cobre,Toneladas,14,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	019,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	020,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	020,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	020,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	024,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	024,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	026,Metales Preciosos,Oro,Kilogramos,82.8,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	026,Metales Preciosos,Plata,Kilogramos,7856,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	032,Metales Preciosos,Oro,Kilogramos,287.7,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	032,Metales Preciosos,Plata,Kilogramos,3542,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	032,Metales Industriales No Ferrosos,Plomo,Toneladas,597,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	032,Metales Industriales No Ferrosos,Cobre,Toneladas,36,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	032,Metales Industriales No Ferrosos,Zinc,Toneladas,735,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	035,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	035,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	037,Metales Preciosos,Oro,Kilogramos,0.1,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	037,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	037,Metales Industriales No Ferrosos,Plomo,Toneladas,2,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	037,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	10,	037,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	11,	015,Metales Preciosos,Oro,Kilogramos,218.1,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	11,	015,Metales Preciosos,Plata,Kilogramos,12539,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	11,	015,Metales Industriales No Ferrosos,Plomo,Toneladas,9,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	11,	015,Metales Industriales No Ferrosos,Cobre,Toneladas,12,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	11,	027,Minerales No Metálicos,Azufre,Toneladas,2976,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	055,Metales Preciosos,Oro,Kilogramos,2.5,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	055,Metales Preciosos,Plata,Kilogramos,6672,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	055,Metales Industriales No Ferrosos,Plomo,Toneladas,275,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	055,Metales Industriales No Ferrosos,Cobre,Toneladas,14,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	055,Metales Industriales No Ferrosos,Zinc,Toneladas,993,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	058,Metales Preciosos,Oro,Kilogramos,1.4,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	058,Metales Preciosos,Plata,Kilogramos,216,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	058,Metales Industriales No Ferrosos,Plomo,Toneladas,33,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	058,Metales Industriales No Ferrosos,Cobre,Toneladas,5,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	075,Metales Preciosos,Oro,Kilogramos,42.4,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	12,	075,Metales Preciosos,Plata,Kilogramos,20,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	048,Metales Preciosos,Oro,Kilogramos,15,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	048,Metales Preciosos,Plata,Kilogramos,3376,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	048,Metales Industriales No Ferrosos,Plomo,Toneladas,7,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	048,Metales Industriales No Ferrosos,Zinc,Toneladas,27,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	076,Minerales No Metálicos,Azufre,Toneladas,2015,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	084,Metales Preciosos,Oro,Kilogramos,0.8,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	084,Metales Preciosos,Plata,Kilogramos,2631,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	084,Metales Industriales No Ferrosos,Plomo,Toneladas,551,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	084,Metales Industriales No Ferrosos,Cobre,Toneladas,118,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	13,	084,Metales Industriales No Ferrosos,Zinc,Toneladas,1742,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	015,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	015,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	028,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	028,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	028,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	076,Metales Preciosos,Oro,Kilogramos,6.5,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	076,Metales Preciosos,Plata,Kilogramos,5419,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	076,Metales Industriales No Ferrosos,Plomo,Toneladas,5,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	076,Metales Industriales No Ferrosos,Cobre,Toneladas,1,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	080,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	080,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	14,	080,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	086,Metales Preciosos,Oro,Kilogramos,24.3,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	086,Metales Preciosos,Plata,Kilogramos,1251,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	116,Metales Preciosos,Oro,Kilogramos,57.4,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	116,Metales Preciosos,Plata,Kilogramos,11625,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	116,Metales Industriales No Ferrosos,Plomo,Toneladas,599,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	116,Metales Industriales No Ferrosos,Cobre,Toneladas,108,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	116,Metales Industriales No Ferrosos,Zinc,Toneladas,2175,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	117,Metales Preciosos,Oro,Kilogramos,9.8,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	117,Metales Preciosos,Plata,Kilogramos,892,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	117,Metales Industriales No Ferrosos,Plomo,Toneladas,135,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	15,	117,Metales Industriales No Ferrosos,Zinc,Toneladas,163,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	16,	038,Metales Preciosos,Oro,Kilogramos,6.8,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	16,	038,Metales Preciosos,Plata,Kilogramos,59,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	16,	038,Metales Industriales No Ferrosos,Cobre,Toneladas,322,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	16,	052,Metales y Minerales Siderúrgicos,Pellets de fierro,Toneladas,14675,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	17,	025,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	17,	025,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	18,	001,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	18,	001,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	18,	001,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	18,	001,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	19,	009,Minerales No Metálicos,Azufre,Toneladas,5177,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	19,	017,Minerales No Metálicos,Barita,Toneladas,7858,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	20,	042,Metales Preciosos,Oro,Kilogramos,4.2,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	20,	042,Metales Preciosos,Plata,Kilogramos,266,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	20,	042,Metales Industriales No Ferrosos,Plomo,Toneladas,2,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	20,	042,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	20,	079,Minerales No Metálicos,Azufre,Toneladas,3782,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	20,	365,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	20,	365,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	22,	005,Metales Preciosos,Oro,Kilogramos,78.7,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	22,	005,Metales Preciosos,Plata,Kilogramos,730,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	24,	015,Metales Preciosos,Oro,Kilogramos,2.3,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	24,	015,Metales Preciosos,Plata,Kilogramos,4479,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	24,	015,Metales Industriales No Ferrosos,Plomo,Toneladas,228,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	24,	015,Metales Industriales No Ferrosos,Cobre,Toneladas,218,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	24,	015,Metales Industriales No Ferrosos,Zinc,Toneladas,4754,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	24,	048,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	24,	048,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	24,	048,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	24,	055,Minerales No Metálicos,Fluorita,Toneladas,38942,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	004,Metales Preciosos,Oro,Kilogramos,14.2,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	004,Metales Preciosos,Plata,Kilogramos,1650,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	004,Metales Industriales No Ferrosos,Plomo,Toneladas,6,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	004,Metales Industriales No Ferrosos,Cobre,Toneladas,1,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	005,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	005,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	005,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	005,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	007,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	007,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	007,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	007,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	007,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	012,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	012,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	013,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
Producción minera por principales entidades federativas y municipios,Municipal,2002,Enero,	25,	013,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
