i>>?PROD_EST,COBERTURA,ANIO,MES,ID_ENTIDAD,ID_MUNICIPIO,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,ESTATUS
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	05,	034,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,379485,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	06,	002,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,25599,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	06,	005,Metales y Minerales SiderAorgicos,Pellets de fierro,Toneladas,118287,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	06,	007,Metales y Minerales SiderAorgicos,Pellets de fierro,Toneladas,199383,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	06,	008,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,224062,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	07,	074,Minerales No MetA!licos,Azufre,Toneladas,15204,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	004,Metales Preciosos,Oro,Kilogramos,1,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	004,Metales Preciosos,Plata,Kilogramos,2098,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	004,Metales Industriales No Ferrosos,Plomo,Toneladas,639,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	004,Metales Industriales No Ferrosos,Cobre,Toneladas,19,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	004,Metales Industriales No Ferrosos,Zinc,Toneladas,1286,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	005,Metales Preciosos,Oro,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	005,Metales Preciosos,Plata,Kilogramos,591,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	005,Metales Industriales No Ferrosos,Plomo,Toneladas,121,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	005,Metales Industriales No Ferrosos,Cobre,Toneladas,61,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	005,Metales Industriales No Ferrosos,Zinc,Toneladas,1086,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	011,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,41810,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	018,Metales Preciosos,Oro,Kilogramos,7.5,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	018,Metales Preciosos,Plata,Kilogramos,866,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	018,Metales Industriales No Ferrosos,Plomo,Toneladas,66,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	018,Metales Industriales No Ferrosos,Zinc,Toneladas,105,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	020,Metales Preciosos,Oro,Kilogramos,394.3,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	020,Metales Preciosos,Plata,Kilogramos,25333,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	029,Metales Preciosos,Oro,Kilogramos,208.7,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	029,Metales Preciosos,Plata,Kilogramos,14372,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	032,Metales Preciosos,Oro,Kilogramos,6.6,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	032,Metales Preciosos,Plata,Kilogramos,441,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	032,Metales Industriales No Ferrosos,Plomo,Toneladas,4,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	032,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	032,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	038,Minerales No MetA!licos,Barita,Toneladas,330,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	040,Metales Preciosos,Oro,Kilogramos,288,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	040,Metales Preciosos,Plata,Kilogramos,10686,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	044,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	044,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	051,Metales Preciosos,Oro,Kilogramos,798,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	051,Metales Preciosos,Plata,Kilogramos,17640,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	059,Metales Preciosos,Oro,Kilogramos,12.1,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	059,Metales Preciosos,Plata,Kilogramos,3280,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	059,Metales Industriales No Ferrosos,Plomo,Toneladas,917,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	059,Metales Industriales No Ferrosos,Cobre,Toneladas,204,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	059,Metales Industriales No Ferrosos,Zinc,Toneladas,1647,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	060,Metales Preciosos,Oro,Kilogramos,13,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	060,Metales Preciosos,Plata,Kilogramos,8722,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	060,Metales Industriales No Ferrosos,Plomo,Toneladas,1637,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	060,Metales Industriales No Ferrosos,Cobre,Toneladas,355,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	060,Metales Industriales No Ferrosos,Zinc,Toneladas,2630,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	063,Metales Preciosos,Oro,Kilogramos,132,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	063,Metales Preciosos,Plata,Kilogramos,955,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	065,Metales Preciosos,Oro,Kilogramos,42.8,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	065,Metales Preciosos,Plata,Kilogramos,2733,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	08,	065,Metales Industriales No Ferrosos,Cobre,Toneladas,519,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	002,Metales Preciosos,Plata,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	002,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	004,Metales Preciosos,Oro,Kilogramos,68.7,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	004,Metales Preciosos,Plata,Kilogramos,2811,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	004,Metales Industriales No Ferrosos,Plomo,Toneladas,435,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	004,Metales Industriales No Ferrosos,Cobre,Toneladas,196,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	004,Metales Industriales No Ferrosos,Zinc,Toneladas,6776,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	005,Metales Preciosos,Oro,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	005,Metales Preciosos,Plata,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	005,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,142693,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	009,Metales Preciosos,Oro,Kilogramos,15.9,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	009,Metales Preciosos,Plata,Kilogramos,4441,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	009,Metales Industriales No Ferrosos,Plomo,Toneladas,12,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	009,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	009,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	011,Minerales No MetA!licos,Fluorita,Toneladas,31,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	013,Metales Preciosos,Plata,Kilogramos,2313,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	013,Metales Industriales No Ferrosos,Plomo,Toneladas,267,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	013,Metales Industriales No Ferrosos,Zinc,Toneladas,258,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	016,Metales Preciosos,Oro,Kilogramos,1.8,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	016,Metales Preciosos,Plata,Kilogramos,3558,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	016,Metales Industriales No Ferrosos,Plomo,Toneladas,548,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	016,Metales Industriales No Ferrosos,Zinc,Toneladas,267,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	019,Metales Preciosos,Oro,Kilogramos,163.8,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	019,Metales Preciosos,Plata,Kilogramos,13266,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	020,Metales Preciosos,Oro,Kilogramos,13.7,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	020,Metales Preciosos,Plata,Kilogramos,3030,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	020,Metales Industriales No Ferrosos,Plomo,Toneladas,12,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	020,Metales Industriales No Ferrosos,Cobre,Toneladas,157,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	020,Metales Industriales No Ferrosos,Zinc,Toneladas,11,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	026,Metales Preciosos,Oro,Kilogramos,199,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	026,Metales Preciosos,Plata,Kilogramos,7999,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	028,Metales Preciosos,Oro,Kilogramos,221.7,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	028,Metales Preciosos,Plata,Kilogramos,10,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	032,Metales Preciosos,Oro,Kilogramos,257,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	032,Metales Preciosos,Plata,Kilogramos,16142,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	032,Metales Industriales No Ferrosos,Plomo,Toneladas,639,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	032,Metales Industriales No Ferrosos,Cobre,Toneladas,24,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	032,Metales Industriales No Ferrosos,Zinc,Toneladas,892,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	035,Metales Preciosos,Oro,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	035,Metales Preciosos,Plata,Kilogramos,1169,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	035,Metales Industriales No Ferrosos,Plomo,Toneladas,25,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	035,Metales Industriales No Ferrosos,Zinc,Toneladas,21,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	037,Metales Preciosos,Oro,Kilogramos,1.9,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	037,Metales Preciosos,Plata,Kilogramos,2574,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	037,Metales Industriales No Ferrosos,Plomo,Toneladas,175,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	037,Metales Industriales No Ferrosos,Cobre,Toneladas,1,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	10,	037,Metales Industriales No Ferrosos,Zinc,Toneladas,203,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	11,	015,Metales Preciosos,Oro,Kilogramos,161.9,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	11,	015,Metales Preciosos,Plata,Kilogramos,12299,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	11,	027,Minerales No MetA!licos,Azufre,Toneladas,1058,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	12,	017,Metales Preciosos,Oro,Kilogramos,882.3,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	12,	017,Metales Preciosos,Plata,Kilogramos,1327,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	12,	068,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,11,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	12,	075,Metales Preciosos,Oro,Kilogramos,564.6,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	12,	075,Metales Preciosos,Plata,Kilogramos,341,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	13,	038,Metales Preciosos,Oro,Kilogramos,0.6,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	13,	038,Metales Preciosos,Plata,Kilogramos,213,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	13,	048,Metales Preciosos,Oro,Kilogramos,3.2,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	13,	048,Metales Preciosos,Plata,Kilogramos,1345,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	13,	076,Minerales No MetA!licos,Azufre,Toneladas,905,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	13,	084,Metales Preciosos,Plata,Kilogramos,3725,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	13,	084,Metales Industriales No Ferrosos,Plomo,Toneladas,466,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	13,	084,Metales Industriales No Ferrosos,Cobre,Toneladas,290,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	13,	084,Metales Industriales No Ferrosos,Zinc,Toneladas,1386,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	019,Metales Preciosos,Plata,Kilogramos,1351,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	019,Metales Industriales No Ferrosos,Plomo,Toneladas,392,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	019,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	032,Minerales No MetA!licos,Barita,Toneladas,12,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	036,Metales Preciosos,Oro,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	036,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	076,Metales Preciosos,Oro,Kilogramos,8.1,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	076,Metales Preciosos,Plata,Kilogramos,3910,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	080,Metales Preciosos,Oro,Kilogramos,18.7,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	080,Metales Preciosos,Plata,Kilogramos,1408,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	14,	088,Minerales No MetA!licos,Barita,Toneladas,21,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	086,Metales Preciosos,Oro,Kilogramos,15.4,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	086,Metales Preciosos,Plata,Kilogramos,1432,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	116,Metales Preciosos,Oro,Kilogramos,38,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	116,Metales Preciosos,Plata,Kilogramos,11552,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	116,Metales Industriales No Ferrosos,Plomo,Toneladas,631,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	116,Metales Industriales No Ferrosos,Cobre,Toneladas,98,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	116,Metales Industriales No Ferrosos,Zinc,Toneladas,3111,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	117,Metales Preciosos,Oro,Kilogramos,1,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	117,Metales Preciosos,Plata,Kilogramos,2267,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	117,Metales Industriales No Ferrosos,Plomo,Toneladas,35,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	15,	117,Metales Industriales No Ferrosos,Zinc,Toneladas,57,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	008,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,135314,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	010,Metales Preciosos,Oro,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	010,Metales Preciosos,Plata,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	029,Metales Preciosos,Oro,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	029,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	038,Metales Industriales No Ferrosos,Cobre,Toneladas,71,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	038,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,657,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	052,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,172218,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	052,Metales y Minerales SiderAorgicos,Pellets de fierro,Toneladas,95289,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	097,Metales Preciosos,Oro,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	16,	097,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	18,	004,Metales Preciosos,Oro,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	18,	004,Metales Preciosos,Plata,Kilogramos,0,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	18,	014,Metales Preciosos,Oro,Kilogramos,17.4,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	18,	014,Metales Preciosos,Plata,Kilogramos,466,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	19,	007,Minerales No MetA!licos,Barita,Toneladas,17978,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	19,	009,Minerales No MetA!licos,Azufre,Toneladas,4225,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	19,	017,Minerales No MetA!licos,Barita,Toneladas,9476,Cifras Preliminares.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2018,Enero,	20,	072,Metales Preciosos,Oro,Kilogramos,146.7,Cifras Preliminares.
