i>>?PROD_EST,COBERTURA,ANIO,MES,ID_ENTIDAD,ID_MUNICIPIO,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,ESTATUS
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	08,	060,Metales Industriales No Ferrosos,Plomo,Toneladas,1483,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	08,	060,Metales Industriales No Ferrosos,Cobre,Toneladas,596,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	08,	060,Metales Industriales No Ferrosos,Zinc,Toneladas,2812,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	08,	062,Metales Preciosos,Oro,Kilogramos,3.2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	08,	062,Metales Preciosos,Plata,Kilogramos,11661,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	08,	062,Metales Industriales No Ferrosos,Plomo,Toneladas,4176,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	08,	062,Metales Industriales No Ferrosos,Cobre,Toneladas,221,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	08,	062,Metales Industriales No Ferrosos,Zinc,Toneladas,3345,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	002,Metales Preciosos,Oro,Kilogramos,0.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	002,Metales Preciosos,Plata,Kilogramos,15,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	002,Metales Industriales No Ferrosos,Plomo,Toneladas,1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	002,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	004,Metales Preciosos,Oro,Kilogramos,62,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	004,Metales Preciosos,Plata,Kilogramos,5376,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	004,Metales Industriales No Ferrosos,Plomo,Toneladas,3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	004,Metales Industriales No Ferrosos,Cobre,Toneladas,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	005,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,43482,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	007,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	007,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	007,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	008,Metales Preciosos,Oro,Kilogramos,0.3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	008,Metales Preciosos,Plata,Kilogramos,95,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	008,Metales Industriales No Ferrosos,Plomo,Toneladas,8,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	008,Metales Industriales No Ferrosos,Cobre,Toneladas,1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	009,Metales Preciosos,Oro,Kilogramos,5.7,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	009,Metales Preciosos,Plata,Kilogramos,454,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	009,Metales Industriales No Ferrosos,Plomo,Toneladas,48,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	009,Metales Industriales No Ferrosos,Cobre,Toneladas,7,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	009,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	011,Minerales No MetA!licos,Fluorita,Toneladas,600,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	015,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	015,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	015,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	016,Metales Preciosos,Oro,Kilogramos,8.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	016,Metales Preciosos,Plata,Kilogramos,327,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	019,Metales Preciosos,Oro,Kilogramos,59.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	019,Metales Preciosos,Plata,Kilogramos,5686,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	019,Metales Industriales No Ferrosos,Plomo,Toneladas,41,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	019,Metales Industriales No Ferrosos,Cobre,Toneladas,12,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	023,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	023,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	023,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	026,Metales Preciosos,Oro,Kilogramos,147.8,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	026,Metales Preciosos,Plata,Kilogramos,12941,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	026,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	032,Metales Preciosos,Oro,Kilogramos,362.8,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	032,Metales Preciosos,Plata,Kilogramos,7153,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	032,Metales Industriales No Ferrosos,Plomo,Toneladas,571,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	032,Metales Industriales No Ferrosos,Cobre,Toneladas,41,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	032,Metales Industriales No Ferrosos,Zinc,Toneladas,849,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	037,Metales Preciosos,Oro,Kilogramos,0.2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	037,Metales Preciosos,Plata,Kilogramos,306,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	037,Metales Industriales No Ferrosos,Plomo,Toneladas,27,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	037,Metales Industriales No Ferrosos,Cobre,Toneladas,1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	10,	037,Metales Industriales No Ferrosos,Zinc,Toneladas,101,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	11,	015,Metales Preciosos,Oro,Kilogramos,142.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	11,	015,Metales Preciosos,Plata,Kilogramos,12389,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	11,	015,Metales Industriales No Ferrosos,Plomo,Toneladas,3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	11,	015,Metales Industriales No Ferrosos,Cobre,Toneladas,3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	11,	027,Minerales No MetA!licos,Azufre,Toneladas,2171,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	12,	022,Metales Preciosos,Oro,Kilogramos,14.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	12,	022,Metales Preciosos,Plata,Kilogramos,14,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	12,	055,Metales Preciosos,Oro,Kilogramos,1.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	12,	055,Metales Preciosos,Plata,Kilogramos,3628,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	12,	055,Metales Industriales No Ferrosos,Plomo,Toneladas,402,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	12,	055,Metales Industriales No Ferrosos,Cobre,Toneladas,14,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	12,	055,Metales Industriales No Ferrosos,Zinc,Toneladas,893,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	12,	075,Metales Preciosos,Oro,Kilogramos,28.3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	12,	075,Metales Preciosos,Plata,Kilogramos,28,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	048,Metales Preciosos,Oro,Kilogramos,8.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	048,Metales Preciosos,Plata,Kilogramos,2022,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	048,Metales Industriales No Ferrosos,Plomo,Toneladas,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	048,Metales Industriales No Ferrosos,Zinc,Toneladas,15,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	076,Minerales No MetA!licos,Azufre,Toneladas,2921,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	084,Metales Preciosos,Oro,Kilogramos,0.6,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	084,Metales Preciosos,Plata,Kilogramos,2563,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	084,Metales Industriales No Ferrosos,Plomo,Toneladas,431,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	084,Metales Industriales No Ferrosos,Cobre,Toneladas,64,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	13,	084,Metales Industriales No Ferrosos,Zinc,Toneladas,2746,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	028,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	028,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	039,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	039,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	039,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	058,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	058,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	076,Metales Preciosos,Oro,Kilogramos,11.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	076,Metales Preciosos,Plata,Kilogramos,6155,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	076,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	076,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	080,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	080,Metales Preciosos,Plata,Kilogramos,49,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	080,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	080,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	14,	088,Minerales No MetA!licos,Barita,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	086,Metales Preciosos,Oro,Kilogramos,9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	086,Metales Preciosos,Plata,Kilogramos,797,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	116,Metales Preciosos,Oro,Kilogramos,24.8,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	116,Metales Preciosos,Plata,Kilogramos,7228,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	116,Metales Industriales No Ferrosos,Plomo,Toneladas,191,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	116,Metales Industriales No Ferrosos,Cobre,Toneladas,82,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	116,Metales Industriales No Ferrosos,Zinc,Toneladas,897,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	117,Metales Preciosos,Oro,Kilogramos,1.3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	117,Metales Preciosos,Plata,Kilogramos,844,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	117,Metales Industriales No Ferrosos,Plomo,Toneladas,130,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	117,Metales Industriales No Ferrosos,Cobre,Toneladas,3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	15,	117,Metales Industriales No Ferrosos,Zinc,Toneladas,190,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	16,	008,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,49561,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	16,	038,Metales Preciosos,Oro,Kilogramos,3.7,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	16,	038,Metales Preciosos,Plata,Kilogramos,31,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	16,	038,Metales Industriales No Ferrosos,Cobre,Toneladas,111,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	16,	052,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,78946,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	16,	052,Metales y Minerales SiderAorgicos,Pellets de fierro,Toneladas,109474,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	18,	001,Metales Preciosos,Oro,Kilogramos,7.2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	18,	001,Metales Preciosos,Plata,Kilogramos,715,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	18,	001,Metales Industriales No Ferrosos,Plomo,Toneladas,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	18,	001,Metales Industriales No Ferrosos,Cobre,Toneladas,5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	18,	001,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	19,	009,Minerales No MetA!licos,Azufre,Toneladas,5495,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	19,	017,Minerales No MetA!licos,Barita,Toneladas,16798,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	20,	042,Metales Preciosos,Oro,Kilogramos,3.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	20,	042,Metales Preciosos,Plata,Kilogramos,158,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	20,	042,Metales Industriales No Ferrosos,Plomo,Toneladas,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	20,	042,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	20,	079,Minerales No MetA!licos,Azufre,Toneladas,4038,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	22,	005,Metales Preciosos,Oro,Kilogramos,100.4,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	22,	005,Metales Preciosos,Plata,Kilogramos,988,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	015,Metales Preciosos,Oro,Kilogramos,3.2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	015,Metales Preciosos,Plata,Kilogramos,4241,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	015,Metales Industriales No Ferrosos,Plomo,Toneladas,317,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	015,Metales Industriales No Ferrosos,Cobre,Toneladas,185,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	015,Metales Industriales No Ferrosos,Zinc,Toneladas,5851,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	028,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	048,Metales Preciosos,Oro,Kilogramos,76.7,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	048,Metales Preciosos,Plata,Kilogramos,2915,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	048,Metales Industriales No Ferrosos,Cobre,Toneladas,1068,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2003,Enero,	24,	055,Minerales No MetA!licos,Fluorita,Toneladas,37269,Cifras Definitivas.
