i>>?PROD_EST,COBERTURA,ANIO,MES,ID_ENTIDAD,ID_MUNICIPIO,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,ESTATUS
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	06,	007,Metales y Minerales SiderAorgicos,Pellets de fierro,Toneladas,193529,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	06,	008,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,194910,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	07,	074,Minerales No MetA!licos,Azufre,Toneladas,18931,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	004,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	004,Metales Preciosos,Plata,Kilogramos,2087,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	004,Metales Industriales No Ferrosos,Plomo,Toneladas,613,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	004,Metales Industriales No Ferrosos,Cobre,Toneladas,19,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	004,Metales Industriales No Ferrosos,Zinc,Toneladas,1236,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	005,Metales Preciosos,Oro,Kilogramos,0.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	005,Metales Preciosos,Plata,Kilogramos,695,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	005,Metales Industriales No Ferrosos,Plomo,Toneladas,41,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	005,Metales Industriales No Ferrosos,Cobre,Toneladas,181,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	005,Metales Industriales No Ferrosos,Zinc,Toneladas,3334,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	011,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,37228,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	018,Metales Preciosos,Oro,Kilogramos,0.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	018,Metales Preciosos,Plata,Kilogramos,847,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	018,Metales Industriales No Ferrosos,Plomo,Toneladas,63,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	018,Metales Industriales No Ferrosos,Zinc,Toneladas,65,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	020,Metales Preciosos,Oro,Kilogramos,299.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	020,Metales Preciosos,Plata,Kilogramos,17819,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	029,Metales Preciosos,Oro,Kilogramos,206.6,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	029,Metales Preciosos,Plata,Kilogramos,14066,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	032,Metales Preciosos,Oro,Kilogramos,6.6,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	032,Metales Preciosos,Plata,Kilogramos,1447,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	032,Metales Industriales No Ferrosos,Plomo,Toneladas,80,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	032,Metales Industriales No Ferrosos,Cobre,Toneladas,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	032,Metales Industriales No Ferrosos,Zinc,Toneladas,71,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	038,Minerales No MetA!licos,Barita,Toneladas,323,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	040,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	040,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	044,Metales Industriales No Ferrosos,Plomo,Toneladas,13,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	044,Metales Industriales No Ferrosos,Zinc,Toneladas,22,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	051,Metales Preciosos,Oro,Kilogramos,748,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	051,Metales Preciosos,Plata,Kilogramos,15857,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	059,Metales Preciosos,Oro,Kilogramos,7.8,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	059,Metales Preciosos,Plata,Kilogramos,4198,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	059,Metales Industriales No Ferrosos,Plomo,Toneladas,895,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	059,Metales Industriales No Ferrosos,Cobre,Toneladas,236,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	059,Metales Industriales No Ferrosos,Zinc,Toneladas,1731,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	060,Metales Preciosos,Oro,Kilogramos,21,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	060,Metales Preciosos,Plata,Kilogramos,9569,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	060,Metales Industriales No Ferrosos,Plomo,Toneladas,1716,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	060,Metales Industriales No Ferrosos,Cobre,Toneladas,394,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	060,Metales Industriales No Ferrosos,Zinc,Toneladas,2836,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	063,Metales Preciosos,Oro,Kilogramos,118,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	063,Metales Preciosos,Plata,Kilogramos,521,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	065,Metales Preciosos,Oro,Kilogramos,25.3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	065,Metales Preciosos,Plata,Kilogramos,2307,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	08,	065,Metales Industriales No Ferrosos,Cobre,Toneladas,152,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	002,Metales Preciosos,Plata,Kilogramos,76,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	002,Metales Industriales No Ferrosos,Plomo,Toneladas,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	004,Metales Preciosos,Oro,Kilogramos,68.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	004,Metales Preciosos,Plata,Kilogramos,3291,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	004,Metales Industriales No Ferrosos,Plomo,Toneladas,431,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	004,Metales Industriales No Ferrosos,Cobre,Toneladas,189,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	004,Metales Industriales No Ferrosos,Zinc,Toneladas,7051,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	005,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,159013,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	009,Metales Preciosos,Oro,Kilogramos,28.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	009,Metales Preciosos,Plata,Kilogramos,6170,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	009,Metales Industriales No Ferrosos,Plomo,Toneladas,33,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	009,Metales Industriales No Ferrosos,Cobre,Toneladas,12,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	009,Metales Industriales No Ferrosos,Zinc,Toneladas,45,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	011,Minerales No MetA!licos,Fluorita,Toneladas,32,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	013,Metales Preciosos,Plata,Kilogramos,418,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	013,Metales Industriales No Ferrosos,Plomo,Toneladas,96,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	013,Metales Industriales No Ferrosos,Zinc,Toneladas,80,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	016,Metales Preciosos,Oro,Kilogramos,1.3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	016,Metales Preciosos,Plata,Kilogramos,3963,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	016,Metales Industriales No Ferrosos,Plomo,Toneladas,513,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	016,Metales Industriales No Ferrosos,Zinc,Toneladas,127,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	019,Metales Preciosos,Oro,Kilogramos,111.4,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	019,Metales Preciosos,Plata,Kilogramos,12014,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	020,Metales Preciosos,Oro,Kilogramos,15.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	020,Metales Preciosos,Plata,Kilogramos,3264,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	020,Metales Industriales No Ferrosos,Plomo,Toneladas,12,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	020,Metales Industriales No Ferrosos,Cobre,Toneladas,167,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	020,Metales Industriales No Ferrosos,Zinc,Toneladas,15,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	026,Metales Preciosos,Oro,Kilogramos,99.2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	026,Metales Preciosos,Plata,Kilogramos,7692,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	028,Metales Preciosos,Oro,Kilogramos,281.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	028,Metales Preciosos,Plata,Kilogramos,20,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	032,Metales Preciosos,Oro,Kilogramos,253.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	032,Metales Preciosos,Plata,Kilogramos,15518,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	032,Metales Industriales No Ferrosos,Plomo,Toneladas,614,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	032,Metales Industriales No Ferrosos,Cobre,Toneladas,35,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	032,Metales Industriales No Ferrosos,Zinc,Toneladas,857,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	035,Metales Preciosos,Oro,Kilogramos,4.7,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	035,Metales Preciosos,Plata,Kilogramos,1242,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	035,Metales Industriales No Ferrosos,Plomo,Toneladas,25,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	035,Metales Industriales No Ferrosos,Zinc,Toneladas,22,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	037,Metales Preciosos,Oro,Kilogramos,2.3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	037,Metales Preciosos,Plata,Kilogramos,1922,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	037,Metales Industriales No Ferrosos,Plomo,Toneladas,158,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	037,Metales Industriales No Ferrosos,Cobre,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	10,	037,Metales Industriales No Ferrosos,Zinc,Toneladas,269,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	11,	015,Metales Preciosos,Oro,Kilogramos,164.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	11,	015,Metales Preciosos,Plata,Kilogramos,9260,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	11,	027,Minerales No MetA!licos,Azufre,Toneladas,2158,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	12,	017,Metales Preciosos,Oro,Kilogramos,642.6,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	12,	017,Metales Preciosos,Plata,Kilogramos,1667,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	12,	068,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,12,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	12,	075,Metales Preciosos,Oro,Kilogramos,493.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	12,	075,Metales Preciosos,Plata,Kilogramos,303,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	13,	038,Metales Preciosos,Oro,Kilogramos,0.7,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	13,	038,Metales Preciosos,Plata,Kilogramos,228,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	13,	048,Metales Preciosos,Oro,Kilogramos,4.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	13,	048,Metales Preciosos,Plata,Kilogramos,1294,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	13,	076,Minerales No MetA!licos,Azufre,Toneladas,766,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	13,	084,Metales Preciosos,Plata,Kilogramos,3881,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	13,	084,Metales Industriales No Ferrosos,Plomo,Toneladas,539,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	13,	084,Metales Industriales No Ferrosos,Cobre,Toneladas,357,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	13,	084,Metales Industriales No Ferrosos,Zinc,Toneladas,1815,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	019,Metales Preciosos,Plata,Kilogramos,2696,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	019,Metales Industriales No Ferrosos,Plomo,Toneladas,372,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	019,Metales Industriales No Ferrosos,Zinc,Toneladas,140,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	032,Minerales No MetA!licos,Barita,Toneladas,14,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	036,Metales Preciosos,Oro,Kilogramos,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	036,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	076,Metales Preciosos,Oro,Kilogramos,8.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	076,Metales Preciosos,Plata,Kilogramos,3889,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	080,Metales Preciosos,Oro,Kilogramos,21.8,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	080,Metales Preciosos,Plata,Kilogramos,1337,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	14,	088,Minerales No MetA!licos,Barita,Toneladas,22,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	086,Metales Preciosos,Oro,Kilogramos,18,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	086,Metales Preciosos,Plata,Kilogramos,2259,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	116,Metales Preciosos,Oro,Kilogramos,38.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	116,Metales Preciosos,Plata,Kilogramos,12078,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	116,Metales Industriales No Ferrosos,Plomo,Toneladas,547,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	116,Metales Industriales No Ferrosos,Cobre,Toneladas,100,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	116,Metales Industriales No Ferrosos,Zinc,Toneladas,3159,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	117,Metales Preciosos,Oro,Kilogramos,1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	117,Metales Preciosos,Plata,Kilogramos,2525,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	117,Metales Industriales No Ferrosos,Plomo,Toneladas,34,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	15,	117,Metales Industriales No Ferrosos,Zinc,Toneladas,57,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	008,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,82898,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	010,Metales Preciosos,Oro,Kilogramos,0.4,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	010,Metales Preciosos,Plata,Kilogramos,12,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	029,Metales Preciosos,Oro,Kilogramos,4.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	029,Metales Industriales No Ferrosos,Cobre,Toneladas,63,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	038,Metales Industriales No Ferrosos,Cobre,Toneladas,80,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	038,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,506,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	052,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,166581,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	052,Metales y Minerales SiderAorgicos,Pellets de fierro,Toneladas,106597,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	097,Metales Preciosos,Oro,Kilogramos,6.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	16,	097,Metales Industriales No Ferrosos,Cobre,Toneladas,83,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	18,	004,Metales Preciosos,Oro,Kilogramos,4.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	18,	004,Metales Preciosos,Plata,Kilogramos,37,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	18,	014,Metales Preciosos,Oro,Kilogramos,7.2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	18,	014,Metales Preciosos,Plata,Kilogramos,236,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	19,	007,Minerales No MetA!licos,Barita,Toneladas,17595,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	19,	009,Minerales No MetA!licos,Azufre,Toneladas,4471,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	19,	017,Minerales No MetA!licos,Barita,Toneladas,4728,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	20,	072,Metales Preciosos,Oro,Kilogramos,145.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	20,	072,Metales Preciosos,Plata,Kilogramos,17892,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2017,Enero,	20,	079,Minerales No MetA!licos,Azufre,Toneladas,1328,Cifras Definitivas.
