i>>?PROD_EST,COBERTURA,ANIO,MES,ID_ENTIDAD,ID_MUNICIPIO,GRUPO_PRODUCTO,PRODUCTO,UNIDAD_MEDIDA,VOLUMEN,ESTATUS
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	017,Metales Preciosos,Oro,Kilogramos,10.6,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	017,Metales Preciosos,Plata,Kilogramos,2220,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	017,Metales Industriales No Ferrosos,Plomo,Toneladas,85,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	017,Metales Industriales No Ferrosos,Cobre,Toneladas,597,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	017,Metales Industriales No Ferrosos,Zinc,Toneladas,101,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	020,Metales Preciosos,Oro,Kilogramos,349.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	020,Metales Preciosos,Plata,Kilogramos,25155,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	032,Metales Preciosos,Oro,Kilogramos,3.3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	032,Metales Preciosos,Plata,Kilogramos,1606,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	032,Metales Industriales No Ferrosos,Plomo,Toneladas,42,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	032,Metales Industriales No Ferrosos,Cobre,Toneladas,1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	032,Metales Industriales No Ferrosos,Zinc,Toneladas,55,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	040,Metales Preciosos,Oro,Kilogramos,144.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	040,Metales Preciosos,Plata,Kilogramos,8516,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	044,Metales Preciosos,Plata,Kilogramos,37,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	047,Metales Preciosos,Oro,Kilogramos,17.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	047,Metales Preciosos,Plata,Kilogramos,323,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	047,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	051,Metales Preciosos,Oro,Kilogramos,1174.3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	051,Metales Preciosos,Plata,Kilogramos,17878,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	059,Metales Preciosos,Oro,Kilogramos,11.6,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	059,Metales Preciosos,Plata,Kilogramos,6239,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	059,Metales Industriales No Ferrosos,Plomo,Toneladas,821,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	059,Metales Industriales No Ferrosos,Cobre,Toneladas,232,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	059,Metales Industriales No Ferrosos,Zinc,Toneladas,1239,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	060,Metales Preciosos,Oro,Kilogramos,12.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	060,Metales Preciosos,Plata,Kilogramos,11005,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	060,Metales Industriales No Ferrosos,Plomo,Toneladas,1528,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	060,Metales Industriales No Ferrosos,Cobre,Toneladas,576,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	060,Metales Industriales No Ferrosos,Zinc,Toneladas,3136,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	062,Metales Preciosos,Oro,Kilogramos,1.7,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	062,Metales Preciosos,Plata,Kilogramos,4161,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	062,Metales Industriales No Ferrosos,Plomo,Toneladas,1696,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	062,Metales Industriales No Ferrosos,Zinc,Toneladas,1105,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	065,Metales Preciosos,Oro,Kilogramos,221,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	08,	065,Metales Preciosos,Plata,Kilogramos,3397,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	002,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	002,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	002,Metales Industriales No Ferrosos,Zinc,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	004,Metales Preciosos,Oro,Kilogramos,24.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	004,Metales Preciosos,Plata,Kilogramos,2443,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	004,Metales Industriales No Ferrosos,Plomo,Toneladas,288,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	004,Metales Industriales No Ferrosos,Cobre,Toneladas,198,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	004,Metales Industriales No Ferrosos,Zinc,Toneladas,6230,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	005,Metales Preciosos,Oro,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	005,Metales Preciosos,Plata,Kilogramos,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	005,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	005,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,161390,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	009,Metales Preciosos,Oro,Kilogramos,44.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	009,Metales Preciosos,Plata,Kilogramos,15637,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	009,Metales Industriales No Ferrosos,Plomo,Toneladas,25,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	009,Metales Industriales No Ferrosos,Cobre,Toneladas,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	011,Metales Preciosos,Oro,Kilogramos,0.7,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	011,Metales Preciosos,Plata,Kilogramos,2726,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	011,Metales Industriales No Ferrosos,Plomo,Toneladas,148,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	011,Metales Industriales No Ferrosos,Cobre,Toneladas,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	011,Metales Industriales No Ferrosos,Zinc,Toneladas,278,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	013,Metales Preciosos,Plata,Kilogramos,3022,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	013,Metales Industriales No Ferrosos,Plomo,Toneladas,324,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	013,Metales Industriales No Ferrosos,Zinc,Toneladas,443,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	016,Metales Preciosos,Oro,Kilogramos,1.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	016,Metales Preciosos,Plata,Kilogramos,7678,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	016,Metales Industriales No Ferrosos,Plomo,Toneladas,944,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	016,Metales Industriales No Ferrosos,Zinc,Toneladas,227,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	019,Metales Preciosos,Oro,Kilogramos,77,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	019,Metales Preciosos,Plata,Kilogramos,3772,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	019,Metales Industriales No Ferrosos,Plomo,Toneladas,5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	019,Metales Industriales No Ferrosos,Zinc,Toneladas,14,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	020,Metales Preciosos,Oro,Kilogramos,11.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	020,Metales Industriales No Ferrosos,Plomo,Toneladas,2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	020,Metales Industriales No Ferrosos,Cobre,Toneladas,62,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	020,Metales Industriales No Ferrosos,Zinc,Toneladas,10,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	026,Metales Preciosos,Oro,Kilogramos,236,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	026,Metales Preciosos,Plata,Kilogramos,12395,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	026,Metales Industriales No Ferrosos,Cobre,Toneladas,366,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	028,Metales Preciosos,Oro,Kilogramos,219.8,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	032,Metales Preciosos,Oro,Kilogramos,449.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	032,Metales Preciosos,Plata,Kilogramos,10950,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	032,Metales Industriales No Ferrosos,Plomo,Toneladas,484,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	032,Metales Industriales No Ferrosos,Cobre,Toneladas,59,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	032,Metales Industriales No Ferrosos,Zinc,Toneladas,699,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	034,Metales Preciosos,Oro,Kilogramos,5.2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	034,Metales Preciosos,Plata,Kilogramos,139,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	035,Metales Preciosos,Oro,Kilogramos,4.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	035,Metales Preciosos,Plata,Kilogramos,371,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	035,Metales Industriales No Ferrosos,Plomo,Toneladas,42,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	035,Metales Industriales No Ferrosos,Zinc,Toneladas,55,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	037,Metales Preciosos,Oro,Kilogramos,3.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	037,Metales Preciosos,Plata,Kilogramos,2989,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	037,Metales Industriales No Ferrosos,Plomo,Toneladas,166,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	037,Metales Industriales No Ferrosos,Cobre,Toneladas,1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	10,	037,Metales Industriales No Ferrosos,Zinc,Toneladas,250,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	11,	015,Metales Preciosos,Oro,Kilogramos,192.2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	11,	015,Metales Preciosos,Plata,Kilogramos,12419,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	11,	027,Minerales No MetA!licos,Azufre,Toneladas,2746,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	007,Metales Preciosos,Oro,Kilogramos,22.3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	007,Metales Preciosos,Plata,Kilogramos,3483,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	007,Metales Industriales No Ferrosos,Plomo,Toneladas,255,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	007,Metales Industriales No Ferrosos,Cobre,Toneladas,652,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	007,Metales Industriales No Ferrosos,Zinc,Toneladas,2688,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	022,Metales Preciosos,Oro,Kilogramos,6.6,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	022,Metales Preciosos,Plata,Kilogramos,9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	048,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,35002,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	068,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,15058,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	075,Metales Preciosos,Oro,Kilogramos,789.2,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	12,	075,Metales Preciosos,Plata,Kilogramos,175,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	13,	048,Metales Preciosos,Oro,Kilogramos,6.1,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	13,	048,Metales Preciosos,Plata,Kilogramos,533,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	13,	076,Minerales No MetA!licos,Azufre,Toneladas,4317,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	13,	084,Metales Preciosos,Plata,Kilogramos,2810,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	13,	084,Metales Industriales No Ferrosos,Plomo,Toneladas,326,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	13,	084,Metales Industriales No Ferrosos,Cobre,Toneladas,138,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	13,	084,Metales Industriales No Ferrosos,Zinc,Toneladas,656,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	022,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,20838,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	032,Minerales No MetA!licos,Barita,Toneladas,10,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	043,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,13013,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	068,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,20285,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	076,Metales Preciosos,Oro,Kilogramos,6.5,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	076,Metales Preciosos,Plata,Kilogramos,2406,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	080,Metales Preciosos,Oro,Kilogramos,2.4,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	080,Metales Preciosos,Plata,Kilogramos,1904,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	080,Metales Industriales No Ferrosos,Plomo,Toneladas,0,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	087,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,29362,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	14,	088,Minerales No MetA!licos,Barita,Toneladas,17,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	086,Metales Preciosos,Oro,Kilogramos,10.9,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	086,Metales Preciosos,Plata,Kilogramos,1094,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	116,Metales Preciosos,Oro,Kilogramos,94.4,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	116,Metales Preciosos,Plata,Kilogramos,16182,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	116,Metales Industriales No Ferrosos,Plomo,Toneladas,751,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	116,Metales Industriales No Ferrosos,Cobre,Toneladas,231,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	116,Metales Industriales No Ferrosos,Zinc,Toneladas,3906,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	117,Metales Preciosos,Oro,Kilogramos,3,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	117,Metales Preciosos,Plata,Kilogramos,1621,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	117,Metales Industriales No Ferrosos,Plomo,Toneladas,62,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	15,	117,Metales Industriales No Ferrosos,Zinc,Toneladas,118,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	16,	008,Metales y Minerales SiderAorgicos,Fierro en Extraccion,Toneladas,151950,Cifras Definitivas.
ProducciA3n minera por principales entidades federativas y municipios,Municipal,2014,Enero,	16,	010,Metales Preciosos,Oro,Kilogramos,0.4,Cifras Definitivas.
